User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1002129,Samuel,P00051942,F,26-35,26,0,North Carolina,Southern,Aviation,Electronics & Gadgets,1,118.62,,
1000697,Ava,P00021742,M,51-55,52,1,Alaska,Eastern,IT Sector,Electronics & Gadgets,2,118.62,,
1004497,Lucas,P00178342,F,51-55,54,0,Louisiana,Western,Food Processing,Electronics & Gadgets,1,118.62,,
1004194,Michael,P00213242,F,18-25,24,0,Delaware,Eastern,Govt,Electronics & Gadgets,3,118.62,,
1000068,Daniel,P00176842,F,18-25,19,0,South Dakota,Central,Hospitality,Decor,3,118.61,,
1004828,Megan,P00157542,M,18-25,25,1,Alabama,Central,Govt,Electronics & Gadgets,3,118.6,,
1002730,Henry,P00251242,M,36-45,37,0,Georgia,Northern,Healthcare,Electronics & Gadgets,2,118.58,,
1002255,Samantha,P00001342,M,36-45,39,1,Wyoming,Eastern,Food Processing,Electronics & Gadgets,2,118.56,,
1002986,Ella,P00028842,M,26-35,26,0,Nebraska,Central,Govt,Electronics & Gadgets,1,118.56,,
1005975,David,P00102642,F,26-35,34,1,Vermont,Southern,IT Sector,Electronics & Gadgets,3,118.55,,
1002507,Liam,P00178442,F,26-35,32,1,Minnesota,Northern,Automobile,Electronics & Gadgets,1,118.55,,
1001151,Ella,P00192842,M,26-35,29,0,South Dakota,Southern,Hospitality,Electronics & Gadgets,2,118.55,,
1005951,Daniel,P00080342,F,18-25,18,1,New Mexico,Central,Aviation,Electronics & Gadgets,1,118.54,,
1004411,Liam,P00176942,F,18-25,18,0,Nebraska,Northern,Aviation,Electronics & Gadgets,2,118.5,,
1002051,Henry,P00228942,F,36-45,36,1,Georgia,Central,Textile,Decor,3,118.5,,
1001322,Ella,P00121142,F,55+,84,0,Virginia,Central,IT Sector,Electronics & Gadgets,4,118.48,,
1003248,Christopher,P00014942,M,26-35,32,0,North Dakota,Central,Banking,Electronics & Gadgets,3,118.46,,
1003815,Olivia,P00205842,F,26-35,27,1,Colorado,Southern,Media,Electronics & Gadgets,1,118.45,,
1003312,Benjamin,P00325242,M,18-25,23,0,Georgia,Southern,Chemical,Electronics & Gadgets,1,118.43,,
1000959,David,P00338442,F,51-55,53,0,Rhode Island,Central,Banking,Games & Toys,1,118.43,,
1002237,James,P00192942,M,36-45,43,0,Maryland,Western,Healthcare,Electronics & Gadgets,1,118.42,,
1001667,Victoria,P00187842,F,51-55,54,0,Arizona,Central,Automobile,Electronics & Gadgets,1,118.4,,
1001667,Jessica,P00187842,F,51-55,54,0,Minnesota,Northern,Automobile,Electronics & Gadgets,2,118.4,,
1002685,Victoria,P00257542,F,46-50,47,1,New Mexico,Central,Healthcare,Games & Toys,2,118.39,,
1005235,Samantha,P00254342,F,26-35,29,0,Texas,Eastern,Chemical,Electronics & Gadgets,4,118.38,,
1004596,Madison,P00189242,M,18-25,22,1,South Carolina,Northern,Healthcare,Electronics & Gadgets,2,118.36,,
1003604,David,P00139942,F,0-17,15,0,Illinois,Central,IT Sector,Electronics & Gadgets,1,118.34,,
1003858,John,P00119442,M,46-50,47,1,Utah,Central,Hospitality,Electronics & Gadgets,2,118.34,,
1001870,Samuel,P00199442,F,55+,66,1,Oklahoma,Central,Aviation,Electronics & Gadgets,1,118.34,,
1004183,Amelia,P00110842,F,26-35,31,0,Tennessee,Southern,IT Sector,Games & Toys,2,118.33,,
1005015,James,P00126142,F,36-45,42,1,Rhode Island,Eastern,Food Processing,Electronics & Gadgets,4,118.33,,
1001489,Sophia,P00290042,M,36-45,39,0,Kentucky,Southern,Hospitality,Electronics & Gadgets,2,118.33,,
1005153,Victoria,P00197042,F,26-35,29,0,Ohio,Western,Retail,Games & Toys,3,118.31,,
1004725,Christopher,P00150842,F,36-45,37,1,Ohio,Western,Hospitality,Electronics & Gadgets,4,118.31,,
1004725,Henry,P00150842,F,36-45,37,1,Indiana,Western,Hospitality,Electronics & Gadgets,4,118.31,,
1000754,Isabella,P00367042,F,36-45,41,0,Wyoming,Southern,Aviation,Electronics & Gadgets,1,118.3,,
1006001,Daniel,P00025442,M,26-35,29,0,Montana,Western,Media,Games & Toys,2,118.3,,
1005787,Sarah,P00259342,F,26-35,33,1,Iowa,Central,Aviation,Electronics & Gadgets,4,118.28,,
1005142,Ella,P00221842,F,26-35,31,1,Missouri,Central,Retail,Electronics & Gadgets,3,118.28,,
1000477,James,P00278042,F,36-45,45,1,Massachusetts,Southern,Banking,Electronics & Gadgets,4,118.26,,
1005223,Jack,P00101842,F,55+,56,1,Alaska,Northern,Hospitality,Electronics & Gadgets,3,118.25,,
1005382,Matthew,P00112142,M,18-25,25,0,Iowa,Central,Aviation,Electronics & Gadgets,3,118.24,,
1004979,Zoe,P00331242,F,36-45,36,1,California,Eastern,Chemical,Electronics & Gadgets,2,118.22,,
1004760,David,P00147142,F,36-45,45,1,Oklahoma,Eastern,Govt,Games & Toys,2,118.22,,
1000117,William,P00266642,F,26-35,32,0,New Mexico,Central,Aviation,Decor,2,118.22,,
1002460,Christopher,P00317642,M,51-55,53,0,Georgia,Northern,Automobile,Electronics & Gadgets,3,118.2,,
1003526,Olivia,P00227742,M,36-45,36,0,Vermont,Eastern,Automobile,Electronics & Gadgets,3,118.19,,
1003526,Megan,P00227742,M,36-45,36,0,Florida,Northern,Automobile,Electronics & Gadgets,1,118.19,,
1004495,Zoe,P00217742,F,18-25,25,0,Washington,Northern,Construction,Electronics & Gadgets,1,118.19,,
1003483,Benjamin,P00285442,M,46-50,46,0,Massachusetts,Eastern,Govt,Electronics & Gadgets,4,118.15,,
1004516,Joshua,P00195242,F,18-25,21,0,Tennessee,Western,Aviation,Electronics & Gadgets,4,118.15,,
1005193,Michael,P00120042,F,36-45,38,1,Wyoming,Northern,Banking,Games & Toys,2,118.15,,
1001941,Amelia,P00240642,M,36-45,26,1,Delaware,Western,Healthcare,Electronics & Gadgets,3,118.14,,
1005456,Lucas,P00100442,M,36-45,40,1,Colorado,Southern,IT Sector,Electronics & Gadgets,3,118.13,,
1002507,Liam,P00295942,F,26-35,35,0,North Dakota,Central,Hospitality,Electronics & Gadgets,3,118.1,,
1001331,Amelia,P00126042,F,46-50,47,0,Oregon,Southern,Banking,Games & Toys,3,118.1,,
1001203,Amelia,P00114342,M,26-35,34,1,Nebraska,Central,IT Sector,Electronics & Gadgets,2,118.09,,
1005511,Lucas,P00305142,M,46-50,47,1,Minnesota,Central,Chemical,Electronics & Gadgets,2,118.09,,
1002278,Ethan,P00277642,F,51-55,53,1,Nevada,Northern,Aviation,Electronics & Gadgets,4,118.09,,
1003118,Lucas,P00269542,F,26-35,34,0,Mississippi,Central,Healthcare,Electronics & Gadgets,4,118.09,,
1001835,Michael,P00135642,F,26-35,35,0,Michigan,Northern,Textile,Electronics & Gadgets,2,118.08,,
1002251,David,P00339442,F,36-45,39,0,Colorado,Central,Govt,Electronics & Gadgets,4,118.08,,
1005178,Lucas,P00272942,F,51-55,52,0,New York,Southern,Healthcare,Electronics & Gadgets,4,118.06,,
1005925,Ella,P00308242,M,26-35,31,1,Indiana,Southern,IT Sector,Electronics & Gadgets,4,118.06,,
1000454,Samuel,P00053042,F,26-35,32,1,Virginia,Western,Banking,Electronics & Gadgets,2,118.06,,
1004732,Olivia,P00321742,F,26-35,29,1,Massachusetts,Southern,Banking,Electronics & Gadgets,1,118.04,,
1003464,Christopher,P00142942,M,26-35,32,0,North Carolina,Central,Automobile,Electronics & Gadgets,2,118.04,,
1003499,Benjamin,P00041942,F,26-35,32,0,Tennessee,Northern,Healthcare,Electronics & Gadgets,4,118.02,,
1005852,Mason,P00042742,M,26-35,26,1,Nevada,Central,Healthcare,Electronics & Gadgets,3,118.02,,
1003365,Madison,P00086442,F,51-55,55,0,Michigan,Western,IT Sector,Games & Toys,2,118.01,,
1000474,Megan,P00125442,F,26-35,34,0,Missouri,Southern,Aviation,Electronics & Gadgets,2,117.98,,
1000474,Sophia,P00125442,F,26-35,34,0,Illinois,Western,Aviation,Electronics & Gadgets,2,117.98,,
1001668,Sophia,P00110842,F,36-45,37,1,Illinois,Western,Healthcare,Electronics & Gadgets,4,117.98,,
1003190,David,P00117942,F,0-17,12,0,New Hampshire,Southern,IT Sector,Electronics & Gadgets,3,117.97,,
1004016,Ethan,P00331542,F,51-55,55,0,New York,Northern,Govt,Electronics & Gadgets,3,117.95,,
1005422,Sarah,P00161242,F,51-55,55,1,New Mexico,Western,Food Processing,Decor,3,117.95,,
1002507,Jessica,P00194442,F,26-35,33,0,Arkansas,Central,Healthcare,Electronics & Gadgets,3,117.95,,
1001889,David,P0097842,F,18-25,18,0,Nebraska,Western,Hospitality,Electronics & Gadgets,2,117.94,,
1002250,Daniel,P00051142,F,18-25,19,1,Connecticut,Northern,Media,Electronics & Gadgets,3,117.94,,
1003934,Emily,P00154542,M,26-35,27,0,New Hampshire,Southern,Agriculture,Electronics & Gadgets,4,117.92,,
1002164,Ella,P00262542,F,36-45,37,0,Maryland,Northern,Healthcare,Electronics & Gadgets,3,117.91,,
1000550,Daniel,P00074442,F,46-50,48,1,Indiana,Eastern,Food Processing,Electronics & Gadgets,3,117.91,,
1002484,Matthew,P00192642,F,46-50,48,0,Utah,Eastern,Hospitality,Games & Toys,3,117.9,,
1005472,Sarah,P00034042,F,36-45,41,1,Illinois,Northern,IT Sector,Electronics & Gadgets,3,117.89,,
1001204,Amelia,P00307542,F,26-35,34,0,South Carolina,Western,IT Sector,Electronics & Gadgets,3,117.88,,
1001191,Jack,P00334042,M,36-45,42,0,Vermont,Northern,Aviation,Electronics & Gadgets,4,117.86,,
1001191,Henry,P00334042,M,36-45,42,0,Missouri,Northern,Aviation,Electronics & Gadgets,3,117.86,,
1005412,Leo,P00208442,F,26-35,32,1,Montana,Central,Aviation,Electronics & Gadgets,3,117.84,,
1002847,Mason,P00241542,F,18-25,20,0,Connecticut,Northern,Automobile,Electronics & Gadgets,3,117.83,,
1001567,William,P00188642,F,26-35,27,0,Ohio,Southern,Banking,Electronics & Gadgets,2,117.82,,
1004708,Henry,P00089442,F,26-35,31,0,New Mexico,Northern,IT Sector,Electronics & Gadgets,4,117.82,,
1004064,Benjamin,P00166742,F,46-50,49,0,Alabama,Western,Healthcare,Electronics & Gadgets,1,117.8,,
1001837,David,P00196642,F,26-35,33,0,Massachusetts,Northern,Healthcare,Electronics & Gadgets,4,117.8,,
1004520,Leo,P00198742,F,26-35,32,0,Pennsylvania,Northern,Healthcare,Electronics & Gadgets,1,117.79,,
1004942,Christopher,P00285442,F,46-50,49,0,Alaska,Eastern,IT Sector,Games & Toys,1,117.79,,
1000695,Samantha,P00140042,M,18-25,22,1,Tennessee,Central,Hospitality,Electronics & Gadgets,1,117.79,,
1002776,Mason,P00207042,F,26-35,32,0,Connecticut,Central,Healthcare,Electronics & Gadgets,4,117.78,,
1004054,William,P00013742,F,36-45,44,0,Tennessee,Western,Food Processing,Electronics & Gadgets,4,117.77,,
1002694,Zoe,P00198742,F,18-25,25,0,Mississippi,Northern,IT Sector,Electronics & Gadgets,3,117.77,,
1000679,Lucas,P00237542,F,36-45,38,1,New Hampshire,Northern,Agriculture,Electronics & Gadgets,4,117.76,,
1003576,Charlotte,P0095542,F,51-55,51,0,Washington,Western,Retail,Electronics & Gadgets,2,117.76,,
1001260,Jessica,P00225542,F,26-35,29,1,New York,Western,Food Processing,Electronics & Gadgets,3,117.74,,
1005413,Michael,P00182142,F,36-45,39,0,Idaho,Southern,Automobile,Electronics & Gadgets,1,117.73,,
1003851,James,P00248142,F,26-35,29,1,Indiana,Eastern,IT Sector,Electronics & Gadgets,4,117.73,,
1003601,Alexander,P00001742,M,36-45,37,0,Rhode Island,Southern,Banking,Games & Toys,4,117.73,,
1000212,William,P00100842,F,26-35,27,1,Florida,Central,Hospitality,Electronics & Gadgets,4,117.73,,
1001369,Ethan,P00196542,F,26-35,29,1,Wisconsin,Southern,Govt,Electronics & Gadgets,4,117.71,,
1001369,Daniel,P00196542,F,26-35,29,1,New Hampshire,Northern,Govt,Electronics & Gadgets,1,117.71,,
1004312,John,P00139742,M,26-35,34,1,Louisiana,Western,Aviation,Electronics & Gadgets,1,117.7,,
1000350,Alexander,P00251942,F,46-50,46,0,New York,Northern,IT Sector,Electronics & Gadgets,4,117.68,,
1005627,Amelia,P00153842,F,26-35,29,0,North Carolina,Central,Agriculture,Electronics & Gadgets,2,117.68,,
1001990,Liam,P00156442,F,26-35,34,1,Delaware,Southern,Automobile,Electronics & Gadgets,1,117.66,,
1001273,Mason,P00025942,F,36-45,37,1,Louisiana,Northern,IT Sector,Electronics & Gadgets,2,117.66,,
1002807,Liam,P00116242,M,36-45,37,0,Michigan,Western,Textile,Electronics & Gadgets,2,117.66,,
1005698,Benjamin,P00192042,F,36-45,41,0,Rhode Island,Western,Healthcare,Electronics & Gadgets,4,117.66,,
1003714,Daniel,P00362442,F,26-35,32,0,Florida,Southern,Chemical,Electronics & Gadgets,2,117.65,,
1002190,Isabella,P00145042,M,26-35,28,0,Minnesota,Central,Food Processing,Games & Toys,2,117.65,,
1003603,Amelia,P00148642,M,36-45,44,0,Maryland,Western,Hospitality,Electronics & Gadgets,1,117.65,,
1003714,Alexander,P00362442,F,26-35,32,0,Utah,Southern,Chemical,Electronics & Gadgets,3,117.65,,
1001274,Samantha,P00115642,F,46-50,47,0,Tennessee,Southern,Media,Electronics & Gadgets,3,117.64,,
1002959,Joshua,P00230942,F,36-45,45,1,Nebraska,Central,Hospitality,Games & Toys,1,117.64,,
1002326,John,P00251042,F,18-25,22,0,Louisiana,Western,IT Sector,Electronics & Gadgets,2,117.62,,
1002219,Michael,P00279342,F,26-35,34,1,Arizona,Central,Banking,Electronics & Gadgets,1,117.61,,
1004238,James,P00180342,F,36-45,38,1,Tennessee,Eastern,Chemical,Electronics & Gadgets,4,117.61,,
1002918,Samantha,P00213742,F,26-35,26,0,New Hampshire,Northern,Banking,Electronics & Gadgets,1,117.59,,
1001150,Lucas,P00153942,M,26-35,28,1,Kentucky,Central,Banking,Decor,4,117.59,,
1002333,Mason,P00033342,F,51-55,55,1,Arkansas,Western,Hospitality,Games & Toys,3,117.54,,
1002919,James,P00147642,F,18-25,19,0,Vermont,Northern,Construction,Electronics & Gadgets,3,117.5,,
1003625,Joshua,P00248542,M,18-25,22,1,New Mexico,Southern,IT Sector,Electronics & Gadgets,4,117.49,,
1000343,Jack,P00214442,F,36-45,41,1,Pennsylvania,Central,Aviation,Electronics & Gadgets,1,117.49,,
1003169,Benjamin,P00275842,F,51-55,52,1,New York,Southern,Agriculture,Electronics & Gadgets,2,117.48,,
1002041,Mason,P00323442,M,26-35,35,1,Pennsylvania,Western,Retail,Electronics & Gadgets,1,117.48,,
1001329,Grace,P00210942,F,18-25,23,0,Hawaii,Northern,Automobile,Electronics & Gadgets,1,117.47,,
1003081,Madison,P00270942,F,26-35,30,1,Delaware,Eastern,Aviation,Electronics & Gadgets,4,117.47,,
1001329,Liam,P00210942,F,18-25,23,0,Illinois,Southern,Automobile,Electronics & Gadgets,2,117.47,,
1003683,Madison,P00273942,F,26-35,30,0,Virginia,Central,Healthcare,Decor,2,117.47,,
1003683,Henry,P00273942,F,26-35,30,0,Colorado,Central,Healthcare,Electronics & Gadgets,3,117.47,,
1005977,Daniel,P00252642,M,36-45,45,1,Indiana,Southern,Healthcare,Electronics & Gadgets,4,117.46,,
1004451,Charlotte,P00100442,F,26-35,33,1,Pennsylvania,Northern,Banking,Electronics & Gadgets,2,117.46,,
1003790,Charlotte,P00343042,M,26-35,28,1,Alabama,Eastern,IT Sector,Electronics & Gadgets,3,117.43,,
1002795,Benjamin,P00275842,F,51-55,55,0,Connecticut,Eastern,Banking,Electronics & Gadgets,2,117.43,,
1003328,Christopher,P00155742,F,55+,60,1,Washington,Western,IT Sector,Electronics & Gadgets,2,117.43,,
1000116,David,P00066642,F,26-35,29,0,Oregon,Central,Agriculture,Electronics & Gadgets,1,117.43,,
1002883,Christopher,P00359742,F,18-25,24,1,New York,Central,Automobile,Electronics & Gadgets,2,117.43,,
1004126,Benjamin,P00165842,F,26-35,35,0,West Virginia,Central,Healthcare,Electronics & Gadgets,4,117.42,,
1002198,Liam,P00356742,M,36-45,43,0,Arkansas,Northern,Healthcare,Electronics & Gadgets,4,117.4,,
1003240,Madison,P00171642,F,18-25,21,1,Vermont,Northern,Media,Electronics & Gadgets,3,117.4,,
1002012,Isabella,P00352242,F,26-35,32,1,New Jersey,Southern,Healthcare,Electronics & Gadgets,2,117.38,,
1001367,Isabella,P00238542,M,26-35,30,0,Texas,Central,IT Sector,Electronics & Gadgets,3,117.37,,
1001367,Victoria,P00238542,M,26-35,30,0,Maryland,Southern,IT Sector,Electronics & Gadgets,4,117.37,,
1000590,Olivia,P00332942,M,36-45,36,0,Michigan,Central,Aviation,Games & Toys,4,117.37,,
1002385,Ethan,P00059142,M,46-50,49,0,Michigan,Central,Food Processing,Games & Toys,1,117.36,,
1000090,Henry,P00044142,F,55+,56,0,South Dakota,Northern,Healthcare,Electronics & Gadgets,4,117.35,,
1001712,Isabella,P00152242,F,26-35,33,1,Alabama,Southern,Banking,Electronics & Gadgets,1,117.35,,
1005350,Lucas,P00028442,F,18-25,20,0,Kansas,Southern,Govt,Electronics & Gadgets,3,117.34,,
1005892,Victoria,P00209442,M,46-50,46,1,New Jersey,Northern,Construction,Electronics & Gadgets,2,117.32,,
1004950,John,P00121242,F,26-35,28,0,Virginia,Northern,Healthcare,Electronics & Gadgets,1,117.32,,
1005329,James,P00337542,M,26-35,34,0,Michigan,Western,Aviation,Electronics & Gadgets,3,117.31,,
1004496,Jessica,P00057642,F,46-50,47,1,Wyoming,Eastern,Banking,Electronics & Gadgets,1,117.3,,
1003253,Megan,P00214542,M,36-45,45,1,Missouri,Western,Media,Electronics & Gadgets,2,117.29,,
1001422,Charlotte,P00246342,F,36-45,45,0,Indiana,Central,Aviation,Decor,4,117.28,,
1001680,Henry,P00046242,M,26-35,26,0,Connecticut,Central,Aviation,Electronics & Gadgets,2,117.26,,
1003437,Ethan,P00003942,M,26-35,34,0,Pennsylvania,Northern,Textile,Electronics & Gadgets,4,117.25,,
1002419,Olivia,P00255842,F,26-35,26,0,West Virginia,Northern,Construction,Electronics & Gadgets,2,117.24,,
1002195,Mason,P00000842,M,0-17,15,1,Vermont,Central,IT Sector,Electronics & Gadgets,2,117.24,,
1005468,Liam,P00104842,F,26-35,28,0,South Carolina,Northern,Govt,Electronics & Gadgets,1,117.23,,
1000007,Olivia,P00113242,F,36-45,45,1,Michigan,Central,Aviation,Electronics & Gadgets,2,117.23,,
1000185,Ava,P00220142,F,46-50,46,1,Colorado,Southern,Chemical,Electronics & Gadgets,4,117.22,,
1003792,Emily,P00181442,F,26-35,34,1,North Carolina,Western,Textile,Electronics & Gadgets,4,117.22,,
1000271,John,P00036842,M,18-25,20,0,Oklahoma,Southern,Healthcare,Electronics & Gadgets,1,117.2,,
1002638,Amelia,P00299142,F,26-35,32,0,Missouri,Southern,Lawyer,Electronics & Gadgets,1,117.2,,
1005493,Matthew,P00219242,F,36-45,45,1,Washington,Western,IT Sector,Games & Toys,3,117.19,,
1003908,Jack,P00110842,M,26-35,29,0,Mississippi,Central,Textile,Electronics & Gadgets,2,117.19,,
1004973,Ethan,P00189642,M,55+,65,0,Delaware,Southern,Chemical,Electronics & Gadgets,3,117.18,,
1002641,John,P00028242,F,26-35,35,0,Indiana,Central,Aviation,Electronics & Gadgets,3,117.17,,
1000429,Ethan,P00004242,F,18-25,24,1,South Carolina,Central,Healthcare,Electronics & Gadgets,4,117.16,,
1005131,Ella,P00217942,M,26-35,35,0,New Mexico,Central,Banking,Electronics & Gadgets,2,117.14,,
1005131,Sophia,P00217942,M,26-35,35,0,Florida,Southern,Banking,Electronics & Gadgets,4,117.14,,
1005900,Sarah,P00026042,F,26-35,35,0,Kentucky,Central,IT Sector,Decor,1,117.14,,
1005900,Grace,P00026042,F,26-35,35,0,Washington,Central,IT Sector,Electronics & Gadgets,3,117.14,,
1003311,Leo,P0096642,F,26-35,31,1,Delaware,Northern,IT Sector,Games & Toys,4,117.13,,
1000229,Charlotte,P00073642,F,18-25,18,1,Delaware,Central,Aviation,Electronics & Gadgets,3,117.13,,
1000808,Jack,P00111142,F,26-35,29,0,Louisiana,Southern,IT Sector,Electronics & Gadgets,1,117.12,,
1005996,Isabella,P00251542,M,26-35,27,1,Illinois,Central,Retail,Electronics & Gadgets,4,117.12,,
1001639,Madison,P00317842,F,26-35,35,0,Michigan,Western,Hospitality,Games & Toys,2,117.12,,
1003119,Victoria,P00198142,F,46-50,50,0,Alaska,Western,Automobile,Electronics & Gadgets,1,117.12,,
1003119,Daniel,P00198142,F,46-50,50,0,Washington,Western,Automobile,Electronics & Gadgets,4,117.12,,
1002699,James,P00090942,M,55+,78,1,Michigan,Central,Media,Games & Toys,3,117.11,,
1001513,William,P00087142,M,36-45,41,1,Massachusetts,Central,Food Processing,Electronics & Gadgets,2,117.11,,
1005077,Daniel,P00166742,F,26-35,30,0,North Carolina,Central,Lawyer,Electronics & Gadgets,4,117.1,,
1004984,Samuel,P00024042,F,36-45,44,1,California,Eastern,Food Processing,Electronics & Gadgets,1,117.08,,
1004791,James,P00113242,F,18-25,18,1,Kansas,Southern,Hospitality,Electronics & Gadgets,2,117.07,,
1000732,Emily,P00326642,F,26-35,26,0,Kansas,Central,Food Processing,Games & Toys,4,117.07,,
1000639,Megan,P00182142,F,46-50,47,0,South Dakota,Central,Automobile,Electronics & Gadgets,4,117.07,,
1000324,Isabella,P00167642,F,36-45,42,0,Illinois,Eastern,Govt,Electronics & Gadgets,3,117.06,,
1004510,Michael,P00101542,F,46-50,49,1,New Mexico,Central,IT Sector,Games & Toys,4,117.06,,
1000339,Daniel,P00297942,F,51-55,55,0,North Dakota,Northern,IT Sector,Electronics & Gadgets,4,117.04,,
1005902,Liam,P00154742,F,51-55,51,1,Mississippi,Southern,Agriculture,Electronics & Gadgets,2,117.01,,
1005972,Mason,P00000342,M,26-35,31,0,Ohio,Central,Aviation,Games & Toys,2,117.01,,
1004839,Alexander,P00294042,M,51-55,52,1,Louisiana,Southern,IT Sector,Games & Toys,2,117.01,,
1005087,Michael,P00317942,M,26-35,27,0,Florida,Western,Food Processing,Electronics & Gadgets,4,116.99,,
1001303,Isabella,P00017242,F,26-35,31,1,Delaware,Southern,IT Sector,Electronics & Gadgets,2,116.99,,
1002540,Samantha,P00026742,M,46-50,50,1,New York,Central,IT Sector,Electronics & Gadgets,1,116.99,,
1002477,Daniel,P00113242,F,46-50,47,1,Oklahoma,Central,Banking,Decor,1,116.98,,
1002353,Ethan,P00278542,M,36-45,40,1,Illinois,Northern,Hospitality,Electronics & Gadgets,3,116.95,,
1001912,William,P00177342,F,26-35,33,1,North Dakota,Southern,Chemical,Electronics & Gadgets,1,116.92,,
1000883,Olivia,P00310042,M,36-45,43,1,Nebraska,Central,Govt,Games & Toys,1,116.9,,
1000329,Charlotte,P00124642,F,36-45,36,0,Washington,Southern,Media,Electronics & Gadgets,3,116.9,,
1003675,Zoe,P00142142,F,36-45,42,1,Missouri,Southern,Aviation,Games & Toys,4,116.89,,
1001941,Matthew,P00003442,M,36-45,26,1,Texas,Central,Chemical,Electronics & Gadgets,2,116.89,,
1001059,Ethan,P00228242,M,26-35,34,0,Idaho,Northern,Banking,Electronics & Gadgets,1,116.88,,
1000065,Michael,P00117942,F,36-45,44,0,Maryland,Northern,Retail,Electronics & Gadgets,4,116.88,,
1004823,Jessica,P00214442,F,18-25,19,1,South Dakota,Southern,Media,Electronics & Gadgets,4,116.88,,
1002237,Grace,P00126942,M,36-45,45,0,Nevada,Western,Construction,Electronics & Gadgets,3,116.88,,
1001059,Amelia,P00228242,M,26-35,34,0,Iowa,Southern,Banking,Electronics & Gadgets,4,116.88,,
1005283,John,P00283842,F,18-25,24,0,New Hampshire,Western,Media,Electronics & Gadgets,4,116.81,,
1003760,Daniel,P00121042,F,51-55,54,1,North Carolina,Southern,Aviation,Games & Toys,2,116.8,,
1002657,Samantha,P0097942,F,0-17,17,0,California,Central,Chemical,Electronics & Gadgets,2,116.8,,
1005642,Lucas,P00057542,F,0-17,13,0,Wyoming,Southern,Aviation,Auto,2,116.78,,
1003123,Joshua,P00183142,M,26-35,32,0,Oregon,Southern,Hospitality,Electronics & Gadgets,3,116.78,,
1004312,John,P00129142,F,26-35,26,0,Delaware,Eastern,Hospitality,Electronics & Gadgets,3,116.78,,
1004953,Benjamin,P00140742,F,36-45,43,1,Minnesota,Northern,IT Sector,Electronics & Gadgets,2,116.77,,
1002866,Jessica,P00058042,F,26-35,30,0,Kentucky,Southern,Automobile,Electronics & Gadgets,3,116.77,,
1001035,Michael,P00058042,F,18-25,19,0,Massachusetts,Central,IT Sector,Electronics & Gadgets,2,116.76,,
1001414,Ethan,P00147742,F,18-25,18,0,Hawaii,Southern,IT Sector,Electronics & Gadgets,4,116.75,,
1003821,Samuel,P00209142,F,26-35,31,0,Utah,Northern,Healthcare,Electronics & Gadgets,4,116.74,,
1001124,Daniel,P00127342,F,26-35,33,0,Tennessee,Northern,IT Sector,Electronics & Gadgets,3,116.74,,
1001124,Jessica,P00127342,F,26-35,33,0,Alabama,Southern,IT Sector,Electronics & Gadgets,2,116.74,,
1000214,Grace,P00156742,F,18-25,25,0,Kansas,Eastern,Banking,Electronics & Gadgets,1,116.72,,
1004318,Daniel,P00123642,F,26-35,35,1,Utah,Eastern,Banking,Electronics & Gadgets,2,116.72,,
1003619,Madison,P00234742,F,51-55,51,0,Mississippi,Central,Banking,Decor,1,116.72,,
1002852,Sarah,P00180042,F,26-35,35,0,Georgia,Northern,Media,Electronics & Gadgets,4,116.71,,
1001685,Samantha,P00054942,F,36-45,37,0,Texas,Central,Agriculture,Electronics & Gadgets,4,116.71,,
1005256,Joshua,P00313842,F,26-35,28,1,Minnesota,Northern,Food Processing,Electronics & Gadgets,1,116.71,,
1004777,Christopher,P00275842,F,26-35,33,1,Tennessee,Central,Banking,Electronics & Gadgets,1,116.7,,
1001666,Lucas,P00302642,F,26-35,28,1,Tennessee,Southern,Hospitality,Electronics & Gadgets,2,116.69,,
1001233,Samantha,P00052842,M,46-50,48,1,Missouri,Western,Banking,Electronics & Gadgets,4,116.66,,
1003589,Mason,P00174142,M,46-50,49,0,Idaho,Southern,Textile,Electronics & Gadgets,1,116.66,,
1003410,Ava,P00243242,F,36-45,38,0,Utah,Eastern,IT Sector,Electronics & Gadgets,2,116.65,,
1005634,Sophia,P00161942,F,26-35,29,0,Oregon,Southern,Media,Electronics & Gadgets,2,116.63,,
1005634,Matthew,P00161942,F,26-35,29,0,Wisconsin,Central,Media,Electronics & Gadgets,1,116.63,,
1004856,Victoria,P00108242,F,26-35,34,1,Connecticut,Southern,Lawyer,Electronics & Gadgets,4,116.62,,
1004472,Ella,P00277442,M,46-50,48,0,Texas,Central,Healthcare,Electronics & Gadgets,2,116.62,,
1005722,Victoria,P00192942,F,26-35,28,1,Florida,Eastern,Construction,Games & Toys,4,116.6,,
1004521,Benjamin,P00205942,F,36-45,42,0,Michigan,Western,Aviation,Electronics & Gadgets,1,116.6,,
1005061,Emily,P00258742,M,18-25,18,0,Louisiana,Northern,Food Processing,Electronics & Gadgets,2,116.6,,
1005948,Daniel,P00341342,F,55+,85,0,Missouri,Western,Aviation,Games & Toys,1,116.58,,
1002088,Lucas,P00233542,F,51-55,54,0,Tennessee,Central,Banking,Electronics & Gadgets,2,116.57,,
1004472,Leo,P00324742,M,46-50,49,0,Rhode Island,Central,Healthcare,Games & Toys,4,116.57,,
1004656,Olivia,P00001142,F,26-35,34,0,Nebraska,Central,Banking,Decor,1,116.57,,
